id,phones,label,intent,text,data-type,file
82,"['s', 'w', 'ɛ', 'zʲ', 'a', 'ɪ', 'n', 'm', 'a', 'n', 'ɡ', 'ɔ', 'ʏ', 'l', 'lʲ', 'ə', 'n', 'l', 'a', 'ɪ', 't']",5,SwitchLightOn,Switch on my garden lights,smart-lights-en-close,1072.wav
83,"['f', 'ʊ', 'ə', 'x', 'n', 'ɔ', 'ə', 'l', 'a', 'ɪ', 's', 'ə', 'n', 'ə', 'k', 'ɛ', 'l', 'n', 's', 'b', 'ɛ', 'x', 'lʲ', 'ʏ', 'ə', 'ʁ', 'm']",5,SwitchLightOn,Switch on the lights in the kids bedroom.,smart-lights-en-close,1073.wav
84,"['s', 'v', 'ɥ', 'ɛ', 'l', 'tʲ', 'ə', 'œ̃', 'n', 'd', 'e', 'ʁ', 'a', 'ɪ', 't']",5,SwitchLightOn,Switch on the lights.,smart-lights-en-close,1074.wav
85,"['s', 'w', 'ʊ', 'l', 'x', 'a', 'n', 'ð', 'ɛ', 's', 't', 'u', 'lʲ', 'ɪ', 'o', 'l', 'a', 'ɪ']",5,SwitchLightOn,Switch on the studio light,smart-lights-en-close,1075.wav
86,"['n', 'ɪ', 'b', 'e', 'l', 'a', 'ɪ', 'x', 't', 'ɔ', 'b̞', 'ɪ', 'n']",3,SetLightColor,Switch the light to green,smart-lights-en-close,1076.wav
87,"['ts', 'ɔ', 't͡ʃʲ', 't', 'ə', 'l̪', 'a', 'ɪ', 'ɛ', 's', 'k', 'ɥ', 'e', 'n']",3,SetLightColor,Switch the lights green.,smart-lights-en-close,1077.wav
88,"['ʃ', 'm', 'a', 't͡ʃʲ', 't', 'o', 'w', 'a', 'ɪ', 's', 'k͡p̚', 'e', 'n', 'u', 'm', 'ə', 'n', 'ə', 'v', 'ɛ']",3,SetLightColor,Switch the lights to blue in the bedroom,smart-lights-en-close,1078.wav
89,"['ts', 'uə', 'ɪ', 't͡ʃʲ', 'f', 'ɔ', 'ə', 'l', 'a', 'ɪ', 's', 't', 'ə', 'd', 'ɔ', 'ʏ', 'k', 'ɛ', 'n', 'ð', 'ə', 'v', 'e', 'n', 'tʂʰ', 'ɥ', 'n']",4,SwitchLightOff,Switch the lights to dark in the pantry,smart-lights-en-close,1079.wav
90,"['e', 'æ', 'a', 'ɲ', 'j', 'iː', 'o', 'ʂ', 'e', 'n', 't', 'e', 'ð', 'ɪ', 's', 'm', 'ə', 'n', 'g', 'l', 'a', 'ɪ', 'iː', 'ʂ', 'uə', 'f', 'a']",2,SetLightBrightness,Can you set the basement lights to five?,smart-lights-en-close,108.wav
91,"['ts', 'ʊ', 'ə', 't͡ʃʲ', 'n', 'ɪ', 'f', 'w', 'ɔ', 'ʏ', 'ð', 'ə', 'ʁ', 'b̞', 'a', 'ɪ', 'ə', 'l', 't͡ʃ', 'ɹ̩', 'b̞', 'a', 'ɪ', 'ɳ', 'n']",3,SetLightColor,Switch the toilet light to red,smart-lights-en-close,1080.wav
92,"['ts', 'uə', 'ɪ', 'zʲ', 't', 'ɹ̩', 'v̞ʲ', 'uə', 'a', 'ɴ', 'uə', 'a', 'ɪ', 'tʲ']",3,SetLightColor,Switch to red lights,smart-lights-en-close,1081.wav
93,"['t͡ʃʲ', 'œ', 'n', 'a', 'n', 'd', 'ɛ', 'ʁ', 'l̪', 'a', 'ɪ', 's', 'ə', 's', 'pʲ', 'ɪ', 'n', 's', 'b', 'ɛ', 'l', 'd͡ʒ', 'v̞ʲ', 'ʁ', 'ə', 'm']",5,SwitchLightOn,TURN ON THE LIGHTS OF kids bedroom,smart-lights-en-close,1082.wav
94,"['v', 'ɛ', 'l', 'z', 'v', 'ə', 'n', 't', 'ɪ', 's', 't', 'uː', 'f', 'ɹ', 'a', 'ɪ', 'ɛ']",0,DecreaseBrightness,The basement is too bright.,smart-lights-en-close,1083.wav
95,"['b̥', 'ɛ', 'x', 'ɔ', 'm', 'w', 'a', 'ɪ', 'tʲ', 't', 'm', 'ɔ', 's', 'lʲ', 'i', 'x', 'f', 'uː', 'l', 't͡ʃʲ', 't', 'a', 'l']",5,SwitchLightOn,The basement lights must be switched on,smart-lights-en-close,1084.wav
96,"['m', 'e', 'h', 'ɹ̩', 'm', 'w', 'a', 'ɪ', 'n', 't', 'a', 'l', 'tʂʰ', 'uː', 'b', 'ɾ', 'ʀ', 'a', 'ɪ', 's', 'b', 'a', 'ə', 'n', 't', 'ə', 'ɹ', 'ɔ', 'ɪ', 'n', 'ɛ', 't']",0,DecreaseBrightness,"The bed room light are too bright, lower the brightness",smart-lights-en-close,1085.wav
97,"['t̪', 'ɨ', 'v', 'e', 'd͡ʒ', 'uː', 'm', 'a', 'ɪ', 'n', 's', 'u', 'n', 'e', 'ɾ', 'o', 'ə', 'b', 'ʀ', 'a', 'ɪ', 'ɾ', 'ə', 'ɛ', 'ð', 'ə', 'm', 'ɨ', 'e', 'lʲ', 'ə', 's', 't', 'ə']",1,IncreaseBrightness,The bed room lights need a brighter illumination,smart-lights-en-close,1086.wav
98,"['ʊ', 'ð', 'ə', 'v', 'ɛ', 'ɾ', 'n', 'ɨ', 'm', 'uə', 'a', 'ɪ', 's', 'ʃ', 'n', 'e', 'ɡ', 'm', 'ɪ', 'b̞', 'o', 'a', 'ɪ', 'ɾ', 'ɔ', 'o', 'ɒ', 'ɪ', 'n', 'e', 'ʊ', 'f']",1,IncreaseBrightness,The bedroom lights need to be brighter right now,smart-lights-en-close,1087.wav
99,"['v', 'w', 'ɒ', 'ʁ', 'ɪ', 'n', 'ɒ', 's', 'ɒ', 'n', 'ɒ', 's', 'tʲ', 'ɪ', 'ɔ', 'lʲ', 'l', 'ɪ', 'a', 'ɕ', 'ə', 'dʲ', 'ɪ', 's', 'uə', 'a', 'ɴ', 'ɕ', 'iː', 'tɕʰ', 'iː', 'uə', 'ʁ']",2,SetLightBrightness,The brightness in the studio should be twenty two,smart-lights-en-close,1088.wav
100,"['b', 'a', 'b', 'ɾ', 'r', 'a', 'i', 'n', 'ɪ', 'ʃ', 'ɻ̩', 'mʲ', 'ɪ', 'n', 't͡ʃʲ', 'a', 'ɪ', 'n', 'ə', 'n', 'ə', 'b̞', 'ɛ', 'ə', 'f', 'ɹ̩', 'a', 'ŋ']",2,SetLightBrightness,The brightness should be ten in a bathroom,smart-lights-en-close,1089.wav
101,"['k', 'ʏ', 'dʲ', 'y', 'ʂ', 'æ', 'tʂ', 'ɯ', 'm', 'ɛ', 'a', 'f', 'o', 'm', 'u', 'p', 'uə', 'ɒ', 'ɪ', 'ɴ', 'ɪ', 's', 'k͡p̚', 'uə', 'a', 'b̞', 'o', 'f', 'uə', 't', 'uə', 'ɾ', 'ə', 'l', 'i', 'n', 'a', 'ð', 'ɪ']",2,SetLightBrightness,Can you set the bathroom brightness level to thirty nine?,smart-lights-en-close,109.wav
102,"['n', 'ʀ', 'a', 'd', 'iː', 'ɕ', 'œ', 'n', 'a', 'l', 'lʲ', 'i', 'iː', 'ɕ', 'ɒ', 'ɾ']",0,DecreaseBrightness,The bulbs should not be so bright.,smart-lights-en-close,1090.wav
103,"['b', 'ɪ', 'ts', 'a', 'ʊ', 'b̞', 'ə', 'l', 'a', 'ɪ', 's', 'ʃ', 'ə', 'n', 'pʲ', 'ɪ', 't͡ʃʲ', 'a', 'ɪ', 'n', 'ɾ', 'a', 'n']",5,SwitchLightOn,The cellar lights should be turned on.,smart-lights-en-close,1091.wav
104,"['d', 's', 'e', 'lː', 'a', 'ɾ', 'n', 'ɪ', 's', 't', 'u', 'mʲ', 'iː', 'b̞', 'ɾ', 'a', 'ɪ', 'i', 'd', 'a']",1,IncreaseBrightness,The cellar needs to be brighter,smart-lights-en-close,1092.wav
105,"['b̥', 'ɨ', 'l', 'ʌ', 'x', 'ɒ', 'w', 'ɹ̩', 'ɑ', 'n', 'ð', 'ə', 'l', 'a', 'j', 'ʃ', 'ə', 'n', 'b̥', 'i', 'k', 'i', 'k', 'ə', 'n', 'm', 'ʌ', 's', 't', 'o', 'j', 'l', 'ə', 's', 'g', 'ɹ', 'u', 'm']",3,SetLightColor,The color of the light should be pink in the toilets room,smart-lights-en-close,1093.wav
106,"['d', 'ə', 'k', 'j', 'y', 'b', 'ə', 'ɔ', 'm', 'a', 'ɪ', 't͡ʃʲ', 'y', 'v', 'u', 'pʲ', 'ɪ']",3,SetLightColor,The cubicle lights should be pink,smart-lights-en-close,1094.wav
107,"['d', 'a', 'l', 'a', 'ɪ', 'e', 'mʲ', 'ɪ', 'ɡ', 'ə', 'ɾ', 'u', 'ŋ̟', 'mʲ', 'ɪ', 's', 't', 'u', 'b̞', 'ɾ', 'ə', 'ɪ']",0,DecreaseBrightness,The dining room is too bright.,smart-lights-en-close,1095.wav
108,"['ʊ', 'd', 'a', 'ɡ', 'ɛ', 'ə', 'r', 'ə', 'tʲ', 'ə', 'l', 'a', 'ɪ', 'x', 'ʂ', 'ə', 'n', 'ɪ', 'p', 't', 'uə', 'b̞', 'ɪ', 'b', 'e', 'ʀ', 'ɒ', 'ɪ', 't', 'ɹ̩', 'ɾ']",1,IncreaseBrightness,The garage lights need to be brighter,smart-lights-en-close,1096.wav
109,"['t̪ʰ', 'ə', 'ð', 'e', 'ɾ', 'a', 'n', 't͡ʃʲ', 't͡ʃ', 'uː', 'n', 'h', 'ɛ', 'ʀ', 'm', 'ɪ', 'n', 's', 'l', 'a', 'ɪ', 'x', 't', 'ʊ', 'n', 'ɔ', 'ʁ', 'x', 'n', 'a', 'l̪', 'ə']",4,SwitchLightOff,The garage should have its lights turned off now,smart-lights-en-close,1097.wav
110,"['d', 'ə', 'h', 'a', 'ʊ', 's', 'f', 'uː', 'm', 'a', 'ɪ', 'ə', 'n', 'd', 'ɪ', 'ʃ', 'lʲ', 'i', 't͡ʃʲ', 'ə', 'n', 't͡ʃʲ', 't', 'ɾ', 'a', 'n']",3,SetLightColor,"The house room light needs to be changed to red
",smart-lights-en-close,1098.wav
111,"['p', 'ɔ', 'k', 'ɪ', 't͡ʃʲ', 'ə', 'ʁ', 'm', 'a', 'ʂ', 'ə', 'ɥ', 'ɪ', 'pʲ', 'æ', 'ɪ', 'ɴ']",3,SetLightColor,The kitchen lights should be pink ,smart-lights-en-close,1099.wav
112,"['ɪ', 't͡ʃʲ', 'ʊ', 'ɾ', 't', 'uː', 'b', 'ɛ', 'ɾ', 'o', 'm', 'a', 'ɪ', 'tʲ', 's', 'ɪ', 't͡ʃʲ', 'ɛ', 'ɳ', 'k', 'uː', 'lʲ', 's', 'ɛ']",2,SetLightBrightness,Adjust the bedroom lights to ten percent,smart-lights-en-close,11.wav
113,"['i', 'ɛ', 'n', 'ɴ', 'ɳ', 'ə', 'ʂ', 'uə', 'e', 'b̞', 'iː', 't', 'ə', 'b̥', 'a', 'l', 'tʂ', 'ə', 'n', 'l', 'a', 'ɪ', 'i', 's', 'ə', 'f', 'ɛ', 'v', 'ɪ', 'n', 'tʂ', 'ɪ', 'k', 'ə', 'l̪', 'i']",2,SetLightBrightness,Can you set the bathroom light to seventy-three,smart-lights-en-close,110.wav
114,"['d', 'ɔ', 'lʲ', 'k', 'ɛ', 'l', 'tɕʰ', 'ɔ̃', 'n', 'ʂ', 'ɻ̩', 'lʲ', 'ɪ', 'b', 'ɾ', 'ʁ', 'ɪ', 'ɾ', 'ʌ', 'ʁ', 'p', 'ɨ', 's̪']",1,IncreaseBrightness,The kitchen should be brighter please,smart-lights-en-close,1100.wav
115,"['ð', 'ə', 'l', 'ɑ', 'dʒ', 'm', 'i', 'tʰ', 'ɪ', 'ŋ', 'ɹ', 'u', 'm', 'ɪ', 'z', 't', 'u', 'd', 'ɑ', 'k', 'ɒ', 'j', 'm', 'ʌ', 's', 't', 'k̟ʲ', 'i', 'm', 'e', 'j', 'n', 'b̥', 'ɹ', 'ɒ', 'j', 'ɾ', 'ɹ̩']",1,IncreaseBrightness,The large meeting room is too dark and must be made brighter,smart-lights-en-close,1101.wav
116,"['ð', 'ə', 'l', 'ɔ', 'n', 'ʐ', 'ɹ̩', 'y', 'i', 'ɹ', 'u', 'm', 'ɪ', 'z', 'u', 'b̞', 'ɹ', 'a', 'j', 'tʰ']",0,DecreaseBrightness,The laundry room is too bright.,smart-lights-en-close,1102.wav
117,"['b', 'a', 'l̪', 'a', 'tʂ', 'uː', 'ʐ', 'ə', 'm', 'a', 'ɪ', 'ʂ', 'ɪ', 'pʲ', 'ɪ', 'g', 'ɾ', 'e', 'n']",3,SetLightColor,The laundry room lights should be green.,smart-lights-en-close,1103.wav
118,"['t̪', 'l', 'a', 'ɪ', 'k', 'a', 'l', 'o', 'r', 'o', 'n', 'ʊ', 'ʁ', 'o', 'ɾʲ', 'ɪ', 'g', 'ɾ', 'e', 'u', 'm', 'ʂ', 'ɻ̩', 'b̞', 'i', 'g', 'ɹ', 'e', 'n']",3,SetLightColor,The light color in the waiting room should be green.,smart-lights-en-close,1104.wav
119,"['b', 'a', 'l̪', 'a', 'ɪ', 'ɛ', 'm', 'ɪ', 'ə', 'f', 'a', 'l', 'ɾ', 'm', 'ɛ', 'lʲ', 'ɪ', 's', 't', 'uː', 'b', 'i', 'tʲ', 'ɛ', 'm']",0,DecreaseBrightness,The light in the appartment needs to be dimmed,smart-lights-en-close,1105.wav
120,"['a', 'tː', 'ɔ', 'l̪', 'a', 'ɪ', 'ɛ', 'ɪ', 'n', 'ə', 'f', 'ɔ', 'ə', 'ɾ', 'ə', 'm', 'ʏ', 's', 't', 'ə', 'b̞', 'j', 'ə', 't͡ʃʲ', 'ʂ', 't', 'ɑ', 'ʀ', 'ə', 'n', 'd', 'ɪ', 's', 't', 'uə']",2,SetLightBrightness,The light in the boardroom needs to be set at seventy-three,smart-lights-en-close,1106.wav
121,"['ð', 'ɑ', 'l̪', 'a', 'ɪ', 'ɛ', 'ə', 'n', 'ɛ', 'f', 'a', 'ɹ', 'ʃ', 'ə', 'n', 'm', 'a', 'k', 't', 'ə', 'pʲ', 'ɪ', 't', 'ɪ', 'ə']",3,SetLightColor,"The light in the parking lot should be pink
",smart-lights-en-close,1107.wav
122,"['v', 'e', 'l', 'a', 'ɪ', 's', 'ɪ', 'm', 'ɹ̩', 'ɕː', 'ɛ', 'n', 'i', 's', 'b', 'e', 'ʁ', 'ɪ', 'a', 'x']",4,SwitchLightOff,The light in the shed needs to be off,smart-lights-en-close,1108.wav
123,"['d', 'e', 'v', 'a', 'ɪ', 's', 't', 'ʃ', 'ɔ', 'n', 'ɪ', 'n', 'ts', 'ɹ̩', 'bʲ', 'i', 't', 'ə', 'ɛ', 'ə']",0,DecreaseBrightness,The light needs to be dimmed,smart-lights-en-close,1109.wav
124,"['ɛ', 'm', 'uə', 's', 'ɒ', 'ɪ', 'y', 'ɳ', 'd', 'ɔ', 'l', 'æ', 'k', 'ɔ̃', 's', 't', 'uə', 't', 'a', 'ɴ', 'dʲ', 'iː', 't', 'lʲ', 'i']",2,SetLightBrightness,Can you set the brightness to seventy-three,smart-lights-en-close,111.wav
125,"['ð', 'ə', 'l', 'a', 'ɪ', 'f', 'ə', 'n', 'ɪ', 'ə', 's', 't', 'uː', 'b̞', 'i', 'lʲ', 'e', 'm', 'ə']",0,DecreaseBrightness,The light needs to be dimmed.,smart-lights-en-close,1110.wav
126,"['ts', 'ɨ', 'ə', 'a', 'ɪ', 's', 'ɹ̩', 'l', 't͡ʃʲ', 'ɪ', 'p', 'ɾ', 'a', 'ɪ', 'tʰ', 'ɪ', 'n', 'ɪ', 'b̞', 'w', 'ɔ', 'n', 'ə', 'n', 'tʲ', 'ɛ', 'm', 't']",0,DecreaseBrightness,The lights are too bright and i want it dimmed,smart-lights-en-close,1111.wav
127,"['ð', 'ɑ', 'l', 'a', 'ɪ', 't͡ʃ', 'ə', 'n', 'ə', 's', 'ʂ', 'ɛ', 'lʲ', 'lː', 'a', 'ɾ', 'n', 'i', 't', 'uə', 'm', 'i', 'tʂ', 'ɛ', 'd', 'ɔ']",1,IncreaseBrightness,The lights in the cellar need to be turned up,smart-lights-en-close,1112.wav
128,"['b', 'e', 'ʁ', 'm', 'a', 'ɪ', 's', 'ə', 'n', 'ə', 'g', 'ɾ', 'ʀ', 'a', 'x', 'ɪ', 'ŋ', 'ɡ', 'ɛ', 'lʲ', 'i', 't͡ʃʲ', 'ʊ', 'l', 't', 's', 'a', 'n']",4,SwitchLightOff,The lights in the garage need to be switched off.,smart-lights-en-close,1113.wav
129,"['d', 'ə', 'l', 'a', 'ɪ', 'x', 'ɪ', 'ɴ', 'd', 'ə', 'x', 'ɪ', 't͡ʃ', 'd', 'ə', 'tʂ', 'ɾ', 'o', 'm', 'a', 'ɾ', 't', 'ʊ', 'd', 'a', 'ɾ']",1,IncreaseBrightness,The lights in the kids bedroom are too dark.,smart-lights-en-close,1114.wav
130,"['f', 'a', 'l', 'a', 'ɪ', 'tʲ', 'ɻ̩', 'n', 'a', 'm', 'ʌ', 'mʲ', 'ɤ̆', 'n', 'æ', 'ɪ', 'mʲ', 'e', 'ɪ', 'tʂ', 'e', 'p', 'ɒ', 'ɪ', 'i', 'p', 'l', 'ʌ', 'u']",3,SetLightColor,The lights in the living room need to be blue.,smart-lights-en-close,1115.wav
131,"['ð', 'ə', 'l', 'a', 'j', 'z', 'ʌ', 'v', 'ə', 'l', 'ɪ', 'm', 'mʲ', 'ɪ', 'ɹ', 'ə', 'm', 'ʃ', 'ʊ', 'd', 'b̥', 'i', 'ə', 'n', 't', 'w', 'ɛ', 'n', 'tʰ', 'i', 't', 'ə']",2,SetLightBrightness,The lights in the living room should be on twenty two.,smart-lights-en-close,1116.wav
132,"['d', 'uə', 'ɒ', 'ɪ', 'ʃ', 'ɪ', 'n', 'ð', 'ɪ', 'ə', 'a', 'ð', 'ə', 'n', 'f', 'ʀ', 'uː', 'a', 'ɾ']",5,SwitchLightOn,The lights should be on please,smart-lights-en-close,1117.wav
133,"['d', 'ɪ', 's', 't', 'ʏ', 'lʲ', 'ɪ', 'ɑ', 'l̪', 'a', 'ɪ', 's', 't', 'n', 'ɪ', 'ə', 'pʲ', 'ɪ', 'ə', 'n', 'k', 'ɾ', 'ʏ', 'z']",1,IncreaseBrightness,The studio lights need to be increased,smart-lights-en-close,1118.wav
134,"['ɪ', 't', 'ɔ', 'ʏ', 'l', 'ə', 'w', 'a', 'ɪ', 'ɕː', 'ɻ̩', 'm', 'ɪ', 'n', 'ʁ', 'ə']",3,SetLightColor,The toilet lights should be blue.,smart-lights-en-close,1119.wav
135,"['ɪ', 'n', 'iː', 'ʀ', 'ə', 'n', 'd', 'ɹ̩', 'l', 'a', 'ɪ', 'g', 'l', 'ɹ̩', 'ts', 'uə', 'p', 'ʁ', 'ɪ', 'ɴ', 'tʂ', 'ɻ̩', 'd', 'uə', 'f', 'uə', 'a', 'ɾ', 'ð', 'a', 'n', 'ɾ', 'a', 'ɾ', 'a', 'ʊ', 's']",2,SetLightBrightness,Can you set the brightness to twenty two for the entire house?,smart-lights-en-close,112.wav
136,"['ts', 'ə', 't', 'ɔ', 'ʏ', 'ʁ', 'ɛ', 'zʲ', 'ʏ', 'ʃ', 'ʏ', 'ɾ', 'ə', 'æ', 'l', 's', 'k', 'ɹ̩', 'ɾʲ', 'i', 'n', 'l', 'a', 'ɪ', 'ɛ', 'ɾ', 'ɪ', 'ŋ']",3,SetLightColor,The toilets should have green lighting.,smart-lights-en-close,1120.wav
137,"['d', 'ɪ', 'ɹ', 'ɪ', 's', 't', 'ʏ', 'm', 'a', 'l', 's', 'uː', 'v', 'a', 'ɪ', 'd', 'ə', 'h', 'ɪ', 'ə']",0,DecreaseBrightness,There is too much light in here.,smart-lights-en-close,1121.wav
138,"['d', 'ɹ', 'ɛ', 's', 't', 'ʏ', 'm', 'a', 'l', 'ʃ', 'l', 'w', 'a', 'ɪ', 'i', 'n', 'ə', 'v', 'ɛ', 'ɾ', 'uː', 'ə']",0,DecreaseBrightness,There is too much light in the bedroom,smart-lights-en-close,1122.wav
139,"['ɪ', 'l̪', 'ʌ', 'x', 'ə', 'ʂ', 'æ', 'u', 's', 'k̟ʲ', 'i', 'n', 'e', 'p', 'ɾ', 'o', 'l̪', 'a', 'ɪ', 'i', 'x', 'a', 'b̞', 'o']",1,IncreaseBrightness,Throughout the house turn up the light power,smart-lights-en-close,1123.wav
140,"['t͡ʃʲ', 'ɔ', 'ʊ', 'n', 'd', 'ə', 'a', 'ɪ', 'n', 'v', 'w', 'a', 'ɪ', 'n', 'ɪ', 'ʃ', 'n', 'ɔ', 'ʁ', 'm', 'ə', 'g', 'lʲ']",0,DecreaseBrightness,Tone down the brightness in the laundry room.,smart-lights-en-close,1124.wav
141,"['tʂ', 'ɔ', 'n', 'a', 'ʊ', 'ə', 'l', 'a', 'ɪ', 'x', 'm', 'a', 'ɾ']",5,SwitchLightOn,Turn all lighting on.,smart-lights-en-close,1125.wav
142,"['k', 'n', 'ɔ', 'ʁ', 'o', 'a', 'ɪ', 'x', 'd', 'ə', 'ʊ', 'n', 'f', 'ɪ', 'z']",0,DecreaseBrightness,Turn all the lights down please.,smart-lights-en-close,1126.wav
143,"['tʂ', 'ɹ̩', 'ə', 'n', 'd', 'ə', 'ɪ', 'x', 'k', 'e', 'ə', 'b̞', 'ɤ', 'b̞', 'l̪', 'a', 'ɪ', 'ʂ', 'ɒ']",4,SwitchLightOff,Turn backyard lights off,smart-lights-en-close,1127.wav
144,"['d', 'a', 'n', 'v', 'ɛ', 's', 'm', 'e', 'ʁ', 'a', 'ɪ', 'ə', 'n', 'ʃ', 'a', 'ə', 'n', 'f', 'ʀ', 'i', 's']",5,SwitchLightOn,Turn basement lights on please,smart-lights-en-close,1128.wav
145,"['d', 'ɔ', 'ə', 'n', 'v', 'ɪ', 'l', 'ʃ', 'm', 'a', 'n', 'l', 'a', 'ɪ', 'ɡ', 's', 't', 'ɔ', 'x', 'b', 'ɪ', 'ŋ', 'k']",3,SetLightColor,Turn basement lights to pink,smart-lights-en-close,1129.wav
146,"['k', 'a', 'n', 'i', 's', 'a', 's', 'ɻ̩', 's', 'a', 'ʁ', 'ʊ', 'b̞', 'a', 'ɾ', 'ɔ', 'ʁ', 'm', 'tʂ', 'ɛ', 's', 'a', 'v', 'ɪ', 'dʲ', 'ɪ', 't', 'uə', 'lʲ', 'ɪ']",2,SetLightBrightness,Can you set the cella room to seventy-three,smart-lights-en-close,113.wav
147,"['t', 'ɾ', 'o', 'ɾ', 'ɪ', 'ʐ', 'uː', 'm', 'l', 'a', 'ɪ', 'zʲ', 'a', 'f']",4,SwitchLightOff,Turn bed room lights off,smart-lights-en-close,1130.wav
148,"['t͡ʃʲ', 'n', 'ɾ', 'ʁ', 'a', 'ɪ', 'n', 'ə', 't͡ʃʲ', 't', 'ə', 'ð', 'œ̃', 'n', 'ɪ', 'n', 'v', 'ɛ', 'ʐ', 'uə', 'e', 'ɻ', 'ə', 'n']",0,DecreaseBrightness,Turn brightness down in bed room,smart-lights-en-close,1131.wav
149,"['t', 'ɹ̩', 'n', 'd', 'a', 'w', 'n', 'b̥', 'ɛ', 'd', 'ɹ', 'u', 'l', 'a', 'j', 'tʰ', 'z']",0,DecreaseBrightness,Turn down bed room lights,smart-lights-en-close,1132.wav
150,"['œ', 'n', 'ɪ', 'm', 'i', 'tʂ', 'ɻ̩', 'n', 'iː', 'ə', 't͡ʃ', 'a', 'v̞ʲ', 'ɾ', 'ʌ', 'k', 'w', 'a', 'ɾ', 'm', 'ɪ', 'tʲ']",0,DecreaseBrightness,Turn down lights in entire appartment,smart-lights-en-close,1133.wav
151,"['k', 'œ', 'n', 'dʲ', 'ə', 'a', 'n', 'ɨ', 'b', 'ɪ', 'x', 'ɹ̩', 'm', 'a', 'ɪ', 'x']",0,DecreaseBrightness,Turn down the basement lights,smart-lights-en-close,1134.wav
152,"['t', 'ɹ̩', 'n', 'd', 'a', 'w', 'n', 'ð', 'ə', 'b̥', 'ɹ', 'e', 'j', 'n', 'ə', 's']",0,DecreaseBrightness,Turn down the brightness,smart-lights-en-close,1135.wav
153,"['t͡ʃʲ', 'ɹ̩', 'ə', 'n', 't', 'a', 'ʁ', 'ə', 'n', 'ɨ', 'b', 'a', 'ɪ', 'ɛ', 'ɪ', 'n', 'ɛ', 'ʃ', 'v', 'ɔ', 'ə', 'm']",0,DecreaseBrightness,Turn down the brightness for me,smart-lights-en-close,1136.wav
154,"['t͡ʃʲ', 'y', 'ə', 'ɴ', 'e', 'a', 'n', 'ð', 'ə', 'b̥', 'a', 'ɪ', 'dʲ', 'iː', 'ʂ', 'ə', 'uə', 'a', 'ɪ', 'i', 'w', 'iː', 'b̞', 'ʌ']",0,DecreaseBrightness,Turn down the brightness in the laundry room,smart-lights-en-close,1137.wav
155,"['t', 'ɹ̩', 'n', 'd', 'a', 'w', 'n', 'ð', 'ə', 'b̥', 'ɹ', 'a', 'j', 'tʰ', 'v', 'n', 'ə', 's', 'ʌ', 'l', 'v', 'ð', 'ə', 'l', 'a', 'j', 'ɾ', 'ɪ', 'ŋ']",0,DecreaseBrightness,Turn down the brightness of the lighting,smart-lights-en-close,1138.wav
156,"['d', 'a', 'n', 'ð', 'ɔ', 'n', 'd', 'ə', 'ɾ', 'a', 'ɪ', 'k', 'n', 'ɛ', 's', 'p', 'l', 'ɛ', 'z']",0,DecreaseBrightness,Turn down the brightness please,smart-lights-en-close,1139.wav
157,"['k', 'ə', 'n', 'ɪ', 's', 'ɛ', 's', 't', 'ɹ̩', 'x', 'ə', 'ɪ', 'n', 's', 'ɾ', 'uː', 'ə', 'm', 'a', 'ɪ', 't', 'ə', 'ɾ', 'b', 'a', 'ɪ']",2,SetLightBrightness,Can you set the kids room light to five,smart-lights-en-close,114.wav
158,"['t͡ʃʲ', 'œ', 'n', 'd', 'ə', 'n', 'o', 'ʁ', 'a', 'ɪ', 'h', 'ə', 'n', 'ð', 'ə', 'v', 'ɛ', 'tʂ', 'ʊ']",0,DecreaseBrightness,Turn down the light in the bedroom.,smart-lights-en-close,1140.wav
159,"['t', 'œ', 'n', 'lʲ', 'ə', 'n', 't', 'ʁ', 'ə', 'a', 'ɪ', 's', 't', 'ə', 'n', 'ɡ', 'e', 'ʀ', 'f']",0,DecreaseBrightness,Turn down the light in the loo.,smart-lights-en-close,1141.wav
160,"['t', 'ɹ̩', 'n', 'd', 'a', 'n', 'ð', 'ə', 'l', 'a', 'j', 'ə', 'n', 's', 'ɛ', 'n', 's', 'ə', 'd', 'i', 'd', 'ɪ', 'n', 'ð', 'ə', 's', 'a', 'j', 'tʰ', 'ɪ', 'ŋ', 'uː']",0,DecreaseBrightness,Turn down the light intensity in the dining room.,smart-lights-en-close,1142.wav
161,"['t', 'ɹ̩', 'n', 'd', 'æ', 'n', 'ə', 'l', 'a', 'iː', 't̪ʰ', 'a', 'w', 'ɹ̩', 'ɔ', 'l', 'ð', 'ə', 'w', 'e', 'j']",4,SwitchLightOff,Turn down the light power all the way,smart-lights-en-close,1143.wav
162,"['t', 'ɹ̩', 'n', 'd', 'a', 'n', 'ð', 'ə', 'l', 'a', 'j', 'ɯ', 'ŋ', 'p', 'a', 'w', 'ɹ̩', 'ɪ', 'n', 'ð', 'ə', 's', 'h', 'æ', 'n', 'ʂ', 'ɥ', 'i', 'ɔ', 'l', 'ð', 'ə', 'w', 'e', 'j']",4,SwitchLightOff,Turn down the light power in the pantry all the way,smart-lights-en-close,1144.wav
163,"['t͡ʃʲ', 'v', 'œ', 'n', 'ə', 'n', 'ɔ', 'ʁ', 'a', 'ɪ', 'lʲ', 'ɪ', 'm', 'ɪ', 'x', 'ə', 'n', 't͡ʃʲ', 'p', 'ɛ', 'l', 'lʲ', 'ʊ']",0,DecreaseBrightness,Turn down the lighting in the kids bedroom.,smart-lights-en-close,1145.wav
